Name,Gene_ID,GenomeBuild,Chr,MapInfo,SourceVersion,goldstandard2
cg24056567,23362,36,8,18916189,36.1,0.160071578
cg24058120,4241,36,3,198241028,36.1,0.019802384
cg24058132,2581,36,14,87529619,36.1,0.559356892
cg24059075,5630,36,12,47974583,36.1,0.174688802
cg24060938,1358,36,7,129694435,36.1,0.748221891
cg24063470,2303,36,16,85157890,36.1,0.066328277
cg24068372,349136,36,7,150738194,36.1,0.048027459
cg24068708,81544,36,11,74914107,36.1,0.040931169
cg24069559,3191,36,19,44034230,36.1,0.038247301
cg24070847,8349,36,1,148125119,36.1,0.11521201
cg24073022,6887,36,9,107463855,36.1,0.896086886
cg24075743,5619,36,16,11282886,36.1,0.777653656
cg24076392,129285,36,2,48521378,36.1,0.055381705
cg24076399,1471,36,20,23566348,36.1,0.032970032
cg24076830,81696,36,6,29433112,36.1,0.813999188
cg24076884,56134,36,5,140327105,36.1,0.119776134
cg24077317,9039,36,3,69212151,36.1,0.021567113
cg24078828,25937,36,3,150858479,36.1,0.023950721
cg24079455,26098,36,10,127398096,36.1,0.021895125
cg24080529,7078,36,22,31527034,36.1,0.630397627
cg24081819,2053,36,8,27404857,36.1,0.060789999
cg24082826,3709,36,12,26877005,36.1,0.027041423
cg24084891,1630,36,18,48122786,36.1,0.178498735
cg24085258,10036,36,19,4353334,36.1,0.070933002
cg24087944,2563,36,1,1939971,36.1,0.204760643
cg24088229,55234,36,9,33066554,36.1,0.063159309
cg24088408,1869,36,20,31738536,36.1,0.340413906
cg24088438,83706,36,11,63730805,36.1,0.021342901
cg24088639,51074,36,11,34894140,36.1,0.044621335
cg24088751,2958,36,15,57736774,36.1,0.018800036
cg24091474,7305,36,19,41091025,36.1,0.236904201
cg24091698,2072,36,16,13921221,36.1,0.086198186
cg24092253,54915,36,20,61318544,36.1,0.249239419
cg24098302,51496,36,15,42506957,36.1,0.053259716
cg24098951,29967,36,8,105670212,36.1,0.024448365
cg24100167,154197,36,6,160141423,36.1,0.945139468
cg24101359,27232,36,6,43036473,36.1,0.07822934
cg24101578,64405,36,20,44313670,36.1,0.162630535
cg24101873,140683,36,20,31219270,36.1,0.828633284
cg24102360,84449,36,19,14662145,36.1,0.04381466
cg24104611,23313,36,22,44015796,36.1,0.11046578
cg24105685,1842,36,9,94338790,36.1,0.649912085
cg24105933,94031,36,4,8321695,36.1,0.960963846
cg24107142,3099,36,2,74913863,36.1,0.855364007
cg24107581,55703,36,12,105275547,36.1,0.094269453
cg24107665,79943,36,8,144444307,36.1,0.219509538
cg24109894,5690,36,1,35880799,36.1,0.477290077
cg24110063,1339,36,16,31347253,36.1,0.813036628
cg24110916,51324,36,15,63069543,36.1,0.04841443
cg24115040,1749,36,7,96490311,36.1,0.12916581
cg24115571,8323,36,8,104379889,36.1,0.103628099
cg24115593,54908,36,5,168943283,36.1,0.028387262
cg24115627,80270,36,16,30902746,36.1,0.960265347
cg24116886,140850,36,20,85877,36.1,0.851244411
cg24117442,8835,36,12,92487635,36.1,0.085708123
cg24117468,8974,36,5,131590747,36.1,0.644892839
cg24120841,7068,36,3,24511566,36.1,0.062135471
cg24121001,158248,36,9,129518199,36.1,0.131330642
cg24121436,6252,36,14,59407443,36.1,0.016675393
cg24122922,79953,36,20,24397392,36.1,0.458544905
cg24123124,51373,36,7,55987332,36.1,0.031523315
cg24124789,55699,36,1,218334718,36.1,0.043390824
cg24124977,125058,36,17,75624872,36.1,0.026317854
cg24125648,25764,36,15,41879898,36.1,0.055859601
cg24126851,8642,36,11,6634719,36.1,0.88083887
cg24127874,55502,36,2,238814598,36.1,0.19621315
cg24127989,3614,36,7,127836744,36.1,0.038024015
cg24130043,10168,36,3,44641366,36.1,0.047767471
cg24132694,6618,36,19,7890945,36.1,0.257111367
cg24134767,3359,36,11,113350848,36.1,0.782944121
cg24136586,83734,36,5,81304122,36.1,0.078869084
cg24139421,5002,36,11,2880154,36.1,0.010913848
cg24141135,4141,36,12,56168191,36.1,0.026202736
cg24142014,84759,36,2,74588268,36.1,0.035627962
cg24142106,8395,36,9,70509305,36.1,0.18659731
cg24145210,4869,36,5,170746892,36.1,0.129940386
cg24146166,219749,36,10,38305221,36.1,0.082301996
cg24147596,80117,36,3,161878114,36.1,0.813604255
cg24148044,9764,36,16,83619079,36.1,0.050336287
cg24150528,55104,36,5,43161307,36.1,0.909662812
cg24154474,123606,36,15,20638420,36.1,0.089669836
cg24155668,5603,36,6,36206376,36.1,0.008517494
cg24158546,51282,36,20,34006191,36.1,0.043826865
cg24164563,2302,36,17,71647990,36.1,0.080884855
cg24165760,7187,36,14,102313142,36.1,0.072025888
cg24166097,10360,36,10,103533249,36.1,0.090841059
cg24166628,7134,36,3,52463110,36.1,0.969260742
cg24167037,3689,36,21,45165204,36.1,0.088185981
cg24167841,11318,36,12,55675308,36.1,0.933732838
cg24167928,9724,36,13,51496903,36.1,0.733081751
cg24169822,3201,36,7,27137519,36.1,0.484251924
cg24169915,283598,36,14,98247740,36.1,0.093611708
cg24170090,23164,36,17,16886026,36.1,0.04951018
cg24170535,222658,36,6,36518531,36.1,0.047588406
cg24171152,490,36,12,88575374,36.1,0.848194801
cg24172553,148109,36,19,40411982,36.1,0.876919426
cg24173049,201232,36,17,6880519,36.1,0.021846555
cg24176037,9519,36,6,134315701,36.1,0.148450186
cg24176563,2070,36,6,133604469,36.1,0.069229068
cg24178740,54738,36,2,219558709,36.1,0.23102052
cg24181591,1984,36,17,7152009,36.1,0.045589508
cg24182328,284013,36,17,4637368,36.1,0.157876342
cg24183484,199720,36,19,43570393,36.1,0.113564658
cg24183958,2887,36,7,50827667,36.1,0.032739074
cg24192663,3310,36,1,159759635,36.1,0.836881034
cg24194132,338707,36,11,358966,36.1,0.055812239
cg24194539,202,36,6,107066758,36.1,0.017669989
cg24194775,4882,36,9,35781475,36.1,0.516513267
cg24196046,192669,36,1,36168641,36.1,0.165325679
cg24197445,79740,36,3,168528567,36.1,0.689832752
cg24198840,4759,36,2,233605805,36.1,0.929816934
cg24199834,5458,36,4,147779576,36.1,0.092016491
cg24200059,79701,36,17,77969264,36.1,0.075943268
cg24202119,133690,36,5,35974449,36.1,0.542161797
cg24204740,112611,36,6,83960532,36.1,0.029733263
cg24205633,57001,36,7,96584864,36.1,0.036260058
cg24206256,27430,36,5,162862766,36.1,0.125199129
cg24207176,9429,36,4,89298611,36.1,0.045244917
cg24208172,1040,36,4,85723903,36.1,0.026620856
cg24208206,79443,36,3,46011575,36.1,0.113797943
cg24210717,2819,36,12,48784094,36.1,0.77112906
cg24211388,199,36,6,31690816,36.1,0.373273607
cg24211742,79050,36,12,131193849,36.1,0.079491143
cg24214470,5176,36,17,1611869,36.1,0.761687753
cg24215727,5825,36,1,94656057,36.1,0.092387384
cg24216294,9831,36,8,144803644,36.1,0.923867017
cg24217877,400535,36,16,47936080,36.1,0.720836878
cg24219058,5099,36,4,30330451,36.1,0.029292082
cg24219638,6809,36,11,59279696,36.1,0.010136451
cg24219962,11193,36,13,40533860,36.1,0.031758033
cg24220122,79692,36,6,26767516,36.1,0.101837364
cg24222324,8600,36,13,42043414,36.1,0.836466306
cg24222435,221143,36,13,20245840,36.1,0.040512231
cg24229963,79752,36,8,82796203,36.1,0.025798469
cg24231716,23440,36,5,76970257,36.1,0.171097181
cg24234277,149371,36,1,229539947,36.1,0.028838482
cg24235037,22925,36,2,160627778,36.1,0.190561253
cg24235633,10423,36,16,29782678,36.1,0.967007449
cg24236559,113419,36,2,71075847,36.1,0.036486457
cg24236938,65989,36,6,43532169,36.1,0.592418851
cg24237439,202151,36,5,36337851,36.1,0.223226901
cg24237576,1775,36,16,2225776,36.1,0.886501513
cg24239808,686,36,3,15616912,36.1,0.87899896
cg24241455,27252,36,1,171950561,36.1,0.052544237
cg24242519,81553,36,2,16710050,36.1,0.221722075
cg24244000,2567,36,15,25343930,36.1,0.797414356
cg24247865,26973,36,11,89596165,36.1,0.128591732
cg24248317,54978,36,2,26839883,36.1,0.905260287
cg24250393,5579,36,16,23754339,36.1,0.097669085
cg24251035,92092,36,7,138371605,36.1,0.302095198
cg24252723,54805,36,10,104668140,36.1,0.055470826
cg24254120,5983,36,13,33290869,36.1,0.060547195
cg24254206,6633,36,19,50888774,36.1,0.228540782
cg24256211,23034,36,14,54104965,36.1,0.113578325
cg24257768,63877,36,10,120091974,36.1,0.087903509
cg24262376,79005,36,1,149403898,36.1,0.825111451
cg24262469,25976,36,3,157874388,36.1,0.297176962
cg24264578,4993,36,16,3345903,36.1,0.927964838
cg24265806,84668,36,7,23020262,36.1,0.068780847
cg24266542,55703,36,12,105276136,36.1,0.051452852
cg24267801,1345,36,8,100974683,36.1,0.029446461
cg24269657,2155,36,13,112807772,36.1,0.863164556
cg24269846,5557,36,12,55432354,36.1,0.02236024
cg24270244,10179,36,11,113776321,36.1,0.02332676
cg24272559,116123,36,1,164839340,36.1,0.832300095
cg24272907,23504,36,12,129568871,36.1,0.601252946
cg24273512,64208,36,6,105734840,36.1,0.142357379
cg24274272,64446,36,17,69789618,36.1,0.98192017
cg24274600,22836,36,5,95092572,36.1,0.031958915
cg24275354,4705,36,2,240613088,36.1,0.032384018
cg24276445,1268,36,6,88911672,36.1,0.905610693
cg24276491,55837,36,14,34079243,36.1,0.882344462
cg24278076,5357,36,3,143823621,36.1,0.810519863
cg24283842,6176,36,15,67532646,36.1,0.058785815
cg24284910,57231,36,6,86359527,36.1,0.110272347
cg24286767,51255,36,2,85676103,36.1,0.03029399
cg24287460,79825,36,3,130230716,36.1,0.920901398
cg24289167,11128,36,10,79459225,36.1,0.137130689
cg24292612,1672,36,8,6722882,36.1,0.3722538
cg24293567,11092,36,9,134743945,36.1,0.043635547
cg24297976,57539,36,2,20052968,36.1,0.040682626
cg24298280,154214,36,6,125346807,36.1,0.647865248
cg24300924,10650,36,18,12397808,36.1,0.037260073
cg24302095,2887,36,7,50828543,36.1,0.030536708
cg24304712,257044,36,1,242691408,36.1,0.035869703
cg24304714,353133,36,1,151045998,36.1,0.465327309
cg24305835,6390,36,1,17253172,36.1,0.030230214
cg24306924,84706,36,16,45475934,36.1,0.043321917
cg24307225,1459,36,16,56789051,36.1,0.013527312
cg24310246,84839,36,19,3724172,36.1,0.844376431
cg24311282,114132,36,19,55156699,36.1,0.868426209
cg24311382,1490,36,6,132314101,36.1,0.087586807
cg24315815,57088,36,3,147452269,36.1,0.901941748
cg24315860,6733,36,7,104816728,36.1,0.045943842
cg24317255,26575,36,6,153493926,36.1,0.033214576
cg24318412,9070,36,8,38082129,36.1,0.024557651
cg24319545,94239,36,7,44853803,36.1,0.023779428
cg24320643,6868,36,2,9613047,36.1,0.106101123
cg24321030,283537,36,13,28190888,36.1,0.021972157
cg24322623,4654,36,11,17697006,36.1,0.046838408
cg24323031,85315,36,6,52335219,36.1,0.073017338
cg24323434,10169,36,15,41872170,36.1,0.036021567
cg24323726,79413,36,3,112796876,36.1,0.82358407
cg24325790,6368,36,17,31369505,36.1,0.879415241
cg24326142,1435,36,1,110254667,36.1,0.067914917
cg24329717,5024,36,11,56862669,36.1,0.957856425
cg24329794,2926,36,4,71923748,36.1,0.032076091
cg24331079,6775,36,2,191724450,36.1,0.942245636
cg24331162,90019,36,11,1812241,36.1,0.850076632
cg24332433,201266,36,17,68600498,36.1,0.088015827
cg24333473,146434,36,16,3433429,36.1,0.25484808
cg24334790,26225,36,2,152393451,36.1,0.032620298
cg24334879,4820,36,3,42617252,36.1,0.021801046
cg24334983,311,36,10,81955663,36.1,0.061254346
cg24335149,5322,36,1,20269661,36.1,0.909908147
cg24335895,1346,36,19,41335611,36.1,0.270290317
cg24336531,10550,36,3,69216993,36.1,0.029268278
cg24337809,7832,36,1,201541505,36.1,0.020553383
cg24338843,93190,36,1,12729254,36.1,0.741514643
cg24340657,192666,36,17,36113460,36.1,0.880717143
cg24341129,54796,36,9,16717830,36.1,0.405492863
cg24341177,56616,36,12,121276459,36.1,0.016508942
cg24341220,54884,36,2,85435240,36.1,0.033516266
cg24341800,38,36,11,107497286,36.1,0.242425929
cg24341944,51319,36,3,159310485,36.1,0.238215326
cg24342628,7172,36,6,18263080,36.1,0.039021736
cg24343515,55361,36,10,99390458,36.1,0.03170189
cg24345138,64410,36,15,84138437,36.1,0.032598852
cg24345247,8359,36,6,26129895,36.1,0.064553445
cg24345793,8078,36,12,6831068,36.1,0.058958311
cg24346429,2778,36,20,56861427,36.1,0.484324671
cg24346637,164153,36,1,110456815,36.1,0.897841915
cg24349555,51696,36,6,139498219,36.1,0.011357404
cg24352530,9429,36,4,89299447,36.1,0.079697506
cg24352736,78992,36,19,10901012,36.1,0.01597197
cg24353217,4633,36,12,109842571,36.1,0.9047066
cg24353466,11342,36,3,151013668,36.1,0.022746016
cg24353833,11270,36,6,30766591,36.1,0.093042861
cg24355006,1455,36,19,1920744,36.1,0.960336844
cg24355048,1511,36,14,24114868,36.1,0.409855549
cg24355174,56912,36,11,117941733,36.1,0.117234621
cg24356544,55753,36,10,50640869,36.1,0.706799214
cg24356797,7311,36,19,18543387,36.1,0.059154434
cg24357161,5957,36,17,9750839,36.1,0.843923797
cg24358465,8969,36,6,27208839,36.1,0.059000168
cg24358529,10450,36,1,39977249,36.1,0.060227263
cg24362016,51710,36,19,12267154,36.1,0.319783009
cg24362401,5289,36,18,37789224,36.1,0.106286112
cg24362726,132321,36,4,130233068,36.1,0.524234933
cg24363955,79614,36,5,32824224,36.1,0.806884193
cg24364574,57580,36,20,46877101,36.1,0.151051077
cg24365867,10335,36,11,10672171,36.1,0.905519236
cg24371157,27250,36,10,112621325,36.1,0.0274338
cg24371225,167359,36,5,43228149,36.1,0.02151775
cg24371383,55165,36,10,95246094,36.1,0.03399389
cg24373760,8549,36,12,70120504,36.1,0.020723072
cg24377133,10639,36,8,144241750,36.1,0.253771865
cg24378421,66036,36,8,11178775,36.1,0.461010057
cg24382521,730,36,5,40943985,36.1,0.743018396
cg24384676,89874,36,14,36711715,36.1,0.111096148
cg24385322,8841,36,5,140997957,36.1,0.038108333
cg24387380,2558,36,15,24741904,36.1,0.659329437
cg24389347,152065,36,3,127760383,36.1,0.849703284
cg24389359,160762,36,12,109768611,36.1,0.649449383
cg24391122,6618,36,19,7892137,36.1,0.054715718
cg24392274,79095,36,9,129961663,36.1,0.161171995
cg24392479,79058,36,17,77528159,36.1,0.067794177
cg24392574,51806,36,10,5531423,36.1,0.968519855
cg24394865,65003,36,11,65962895,36.1,0.034088702
cg24399106,90768,36,4,183302218,36.1,0.059373073
cg24399405,8131,36,16,129577,36.1,0.95348032
cg24399529,283673,36,15,67160207,36.1,0.238128463
cg24400943,283197,36,11,60139675,36.1,0.875521318
cg24401912,55359,36,12,10717699,36.1,0.019987913
cg24403722,1960,36,8,22606665,36.1,0.081362578
cg24405636,116115,36,19,47415990,36.1,0.100326914
cg24407065,8548,36,1,167602426,36.1,0.883881387
cg24407308,8525,36,11,46311573,36.1,0.034159174
cg24408511,283450,36,12,111195926,36.1,0.813075989
cg24408817,57018,36,3,158361206,36.1,0.098338271
cg24409107,2582,36,1,23999849,36.1,0.014611045
cg24411312,6768,36,11,129534054,36.1,0.890937885
cg24414089,9902,36,17,58059061,36.1,0.03381326
cg24414383,81851,36,17,36452470,36.1,0.641329433
cg24417499,3208,36,1,33124240,36.1,0.139733298
cg24420778,9588,36,1,171712602,36.1,0.027924435
cg24422489,2212,36,1,159741600,36.1,0.600622621
cg24423088,337879,36,21,31107236,36.1,0.945910254
cg24424381,8800,36,15,88034861,36.1,0.102243444
cg24426405,10551,36,7,16811377,36.1,0.587438348
cg24427660,57104,36,11,808892,36.1,0.418648653
cg24428042,79746,36,10,11824414,36.1,0.038100002
cg24428760,22913,36,20,32045686,36.1,0.07652861
cg24429836,197257,36,16,73708245,36.1,0.616208027
cg24430616,9583,36,8,23376361,36.1,0.724557963
cg24432073,8999,36,4,76774658,36.1,0.034277998
cg24433189,6755,36,16,1068690,36.1,0.868896437
cg24434118,94241,36,8,96030732,36.1,0.027390486
cg24435704,64761,36,7,139410242,36.1,0.902759759
cg24438655,3837,36,17,43082597,36.1,0.049390364
cg24441911,83758,36,12,7172255,36.1,0.929215208
cg24442290,51526,36,20,42272264,36.1,0.082193005
cg24443250,944,36,9,116732831,36.1,0.031130628
cg24443885,7770,36,19,49408792,36.1,0.064527842
cg24443925,9611,36,17,16059531,36.1,0.050253743
cg24444408,54758,36,16,86356635,36.1,0.084573785
cg24445405,79003,36,17,5331962,36.1,0.582398351
cg24446548,7291,36,7,19123788,36.1,0.065055988
cg24447890,79748,36,15,72892197,36.1,0.966761815
cg24448259,54504,36,7,29152635,36.1,0.073576365
cg24450157,8449,36,6,30748522,36.1,0.058187076
cg24450312,83593,36,1,204747781,36.1,0.046095173
cg24453353,8364,36,6,26212164,36.1,0.049051367
cg24453664,966,36,11,33714989,36.1,0.291500404
cg24454143,2322,36,13,27573265,36.1,0.318818733
cg24454435,80218,36,3,114947040,36.1,0.067554221
cg24454579,112401,36,19,58486606,36.1,0.685507207
cg24457521,514,36,20,57040815,36.1,0.055962322
cg24459023,9441,36,19,16600945,36.1,0.027073249
cg24459209,10394,36,11,56904791,36.1,0.778408876
cg24459563,786,36,17,62471071,36.1,0.865156027
cg24461814,3890,36,12,51065548,36.1,0.884152598
cg24467291,6249,36,12,121473767,36.1,0.070042609
cg24468890,3065,36,1,32529881,36.1,0.28193454
cg24469114,1104,36,1,28705575,36.1,0.057001141
cg24469803,11128,36,10,79459422,36.1,0.092953265
cg24469977,286023,36,7,131983931,36.1,0.711543829
cg24471268,84727,36,12,6853067,36.1,0.028482362
cg24471555,64760,36,8,22002058,36.1,0.868750464
cg24471867,9757,36,19,40899711,36.1,0.054610987
cg24471894,9933,36,9,2828508,36.1,0.188905161
cg24473385,9326,36,17,31916552,36.1,0.032121011
cg24473633,22898,36,8,142207501,36.1,0.009552945
cg24474182,53829,36,3,152529997,36.1,0.422771602
cg24474998,51573,36,16,19441104,36.1,0.035281687
cg24475171,51759,36,9,131638707,36.1,0.158169828
cg24476569,10257,36,13,94752383,36.1,0.208559381
cg24477567,2057,36,19,11356295,36.1,0.72779246
cg24478145,23256,36,14,30160631,36.1,0.133439337
cg24478630,7841,36,2,74546204,36.1,0.021990713
cg24480194,26088,36,22,36334390,36.1,0.046094032
cg24481633,9732,36,7,111633382,36.1,0.030249176
cg24482053,27030,36,14,74587756,36.1,0.04050651
cg24482234,10715,36,19,18867439,36.1,0.065164998
cg24484103,51231,36,19,55220648,36.1,0.108366321
cg24485466,9928,36,1,198856622,36.1,0.03387969
cg24488435,23583,36,12,52869296,36.1,0.051359252
cg24489015,4025,36,17,53671161,36.1,0.353937596
cg24489237,5087,36,1,162795794,36.1,0.105403263
cg24490338,7170,36,1,152430678,36.1,0.839918335
cg24490859,64110,36,3,185912454,36.1,0.031083727
cg24493940,4326,36,12,130879631,36.1,0.068194096
cg24494008,10051,36,3,161599532,36.1,0.134701224
cg24495017,5307,36,5,134398429,36.1,0.154458785
cg24496666,54810,36,1,78284567,36.1,0.042951381
cg24497270,51629,36,17,39757279,36.1,0.014246806
cg24497819,6404,36,12,107551812,36.1,0.037903002
cg24497877,126789,36,1,1233923,36.1,0.029818745
cg24499411,64759,36,7,47546772,36.1,0.778874425
cg24500683,7803,36,6,64339730,36.1,0.120583261
cg24502084,28956,36,1,154291298,36.1,0.035580944
cg24504986,23567,36,5,176382448,36.1,0.030383774
cg24505122,81029,36,12,1596553,36.1,0.821802443
cg24505341,8618,36,3,62836584,36.1,0.271526969
cg24505527,28511,36,17,37422426,36.1,0.044009418
cg24506604,144501,36,12,50865769,36.1,0.777294763
cg24507762,3745,36,20,47533297,36.1,0.154519011
cg24509668,8082,36,12,26239796,36.1,0.070514235
cg24511869,5971,36,19,50197383,36.1,0.026485316
cg24512303,3174,36,8,76614707,36.1,0.710762605
cg24513045,10287,36,20,62181963,36.1,0.048979804
cg24515202,283237,36,11,62252553,36.1,0.056500844
cg24516061,10287,36,20,62181217,36.1,0.020912386
cg24516901,79843,36,2,224975045,36.1,0.078157322
cg24517042,859,36,3,8749409,36.1,0.902184688
cg24520070,256369,36,14,93532090,36.1,0.914155931
cg24520800,83732,36,6,7334820,36.1,0.026875912
cg24523000,2554,36,5,161206417,36.1,0.272557032
cg24523456,3141,36,21,37285030,36.1,0.778820028
cg24526899,652,36,14,53493899,36.1,0.634861395
cg24527001,4707,36,14,91657987,36.1,0.029845477
cg24528523,5002,36,11,2880384,36.1,0.109579723
cg24529858,2160,36,4,187423943,36.1,0.668676442
cg24530795,144717,36,12,110291572,36.1,0.05715322
cg24532476,55743,36,12,131934639,36.1,0.871844878
cg24532669,25855,36,11,65868723,36.1,0.041660924
cg24535573,200197,36,1,15351548,36.1,0.061839962
cg24541550,10335,36,11,10671936,36.1,0.88565847
cg24543400,28951,36,2,12775103,36.1,0.028628836
cg24545967,10044,36,9,129580762,36.1,0.055659826
cg24546463,169166,36,8,101731229,36.1,0.271459342
cg24547948,54936,36,1,36327488,36.1,0.057715063
cg24549085,51750,36,20,61760246,36.1,0.024345978
cg24552431,84896,36,10,89567886,36.1,0.022769108
cg24555600,10901,36,14,23492796,36.1,0.020931079
cg24555656,6878,36,7,99555295,36.1,0.030742997
